Time(s) 	Rel. Power      React.($)  	  CR Bank Pos.
------     ----------		---------		--------
16.750		 1.6344E+00		 0.1495			152.25
17.000		 1.6415E+00		 0.1485			151.50
17.250		 1.6490E+00		 0.1476			150.75
17.500		 1.6565E+00		 0.1468			150.00
17.750		 1.6623E+00		 0.1450			149.25
18.000		 1.6672E+00		 0.1431			148.50
18.250		 1.6711E+00		 0.1410			147.75
18.500		 1.6756E+00		 0.1391			147.00
18.750		 1.6792E+00		 0.1371			146.25
19.000		 1.6832E+00		 0.1353			145.50
19.250		 1.6864E+00		 0.1334			144.75
19.500		 1.6897E+00		 0.1315			144.00
19.750		 1.6925E+00		 0.1296			143.25
20.000		 1.6953E+00		 0.1278			142.50
20.250		 1.6966E+00		 0.1254			141.75
20.500		 1.6977E+00		 0.1231			141.00
20.750		 1.6988E+00		 0.1208			140.25
21.000		 1.6988E+00		 0.1178			139.50
21.250		 1.6976E+00		 0.1145			138.75
21.500		 1.6946E+00		 0.1107			138.00
21.750		 1.6915E+00		 0.1071			137.25
22.000		 1.6884E+00		 0.1036			136.50
22.250		 1.6851E+00		 0.1002			135.75
22.500		 1.6813E+00		 0.0967			135.00
22.750		 1.6766E+00		 0.0931			134.25
23.000		 1.6721E+00		 0.0897			133.50
23.250		 1.6679E+00		 0.0864			132.75
23.500		 1.6617E+00		 0.0825			132.00
23.750		 1.6556E+00		 0.0787			131.25
24.000		 1.6494E+00		 0.0750			130.50
24.250		 1.6418E+00		 0.0708			129.75
24.500		 1.6318E+00		 0.0655			129.00
24.750		 1.6225E+00		 0.0606			128.25
25.000		 1.6126E+00		 0.0556			127.50
25.250		 1.6022E+00		 0.0506			126.75
25.500		 1.5919E+00		 0.0457			126.00
25.750		 1.5813E+00		 0.0408			125.25
26.000		 1.5700E+00		 0.0358			124.50
26.250		 1.5589E+00		 0.0309			123.75
26.500		 1.5469E+00		 0.0258			123.00
26.750		 1.5368E+00		 0.0214			122.25
27.000		 1.5257E+00		 0.0167			121.50
27.250		 1.5139E+00		 0.0117			120.75
27.500		 1.5019E+00		 0.0068			120.00
27.750		 1.4873E+00		 0.0005			119.25
28.000		 1.4731E+00		-0.0056			118.50
28.250		 1.4588E+00		-0.0116			117.75
28.500		 1.4444E+00		-0.0176			117.00
28.750		 1.4296E+00		-0.0237			116.25
29.000		 1.4154E+00		-0.0296			115.50
29.250		 1.4009E+00		-0.0355			114.75
29.500		 1.3863E+00		-0.0413			114.00
29.750		 1.3717E+00		-0.0472			113.25
30.000		 1.3572E+00		-0.0529			112.50
30.250		 1.3427E+00		-0.0587			111.75
30.500		 1.3283E+00		-0.0644			111.00
30.750		 1.3139E+00		-0.0701			110.25
31.000		 1.2985E+00		-0.0765			109.50
31.250		 1.2832E+00		-0.0830			108.75
31.500		 1.2676E+00		-0.0896			108.00
31.750		 1.2522E+00		-0.0961			107.25
32.000		 1.2368E+00		-0.1026			106.50
32.250		 1.2215E+00		-0.1090			105.75
32.500		 1.2059E+00		-0.1156			105.00
32.750		 1.1909E+00		-0.1219			104.25
33.000		 1.1757E+00		-0.1283			103.50
33.250		 1.1611E+00		-0.1345			102.75
33.500		 1.1465E+00		-0.1407			102.00
33.750		 1.1317E+00		-0.1470			101.25
34.000		 1.1172E+00		-0.1532			100.50
34.250		 1.1032E+00		-0.1593			 99.75
34.500		 1.0879E+00		-0.1664			 99.00
34.750		 1.0732E+00		-0.1731			 98.25
35.000		 1.0588E+00		-0.1797			 97.50
35.250		 1.0443E+00		-0.1864			 96.75
35.500		 1.0302E+00		-0.1929			 96.00
35.750		 1.0162E+00		-0.1994			 95.25
36.000		 1.0022E+00		-0.2060			 94.50
36.250		 9.8848E-01		-0.2125			 93.75
36.500		 9.7497E-01		-0.2189			 93.00
36.750		 9.6157E-01		-0.2253			 92.25
37.000		 9.4839E-01		-0.2317			 91.50
37.250		 9.3548E-01		-0.2379			 90.75
37.500		 9.2294E-01		-0.2440			 90.00
37.750		 9.0964E-01		-0.2508			 89.25
38.000		 8.9711E-01		-0.2571			 88.50
38.250		 8.8464E-01		-0.2635			 87.75
38.500		 8.7233E-01		-0.2698			 87.00
38.750		 8.6020E-01		-0.2761			 86.25
39.000		 8.4806E-01		-0.2825			 85.50
39.250		 8.3646E-01		-0.2886			 84.75
39.500		 8.2467E-01		-0.2950			 84.00
39.750		 8.1347E-01		-0.3009			 83.25
40.000		 8.0207E-01		-0.3072			 82.50
40.250		 7.9094E-01		-0.3133			 81.75
40.500		 7.8003E-01		-0.3193			 81.00
40.750		 7.6929E-01		-0.3253			 80.25
41.000		 7.5898E-01		-0.3309			 79.50
41.250		 7.4862E-01		-0.3367			 78.75
41.500		 7.3850E-01		-0.3424			 78.00
41.750		 7.2854E-01		-0.3480			 77.25
42.000		 7.1875E-01		-0.3536			 76.50
42.250		 7.0912E-01		-0.3592			 75.75
42.500		 6.9965E-01		-0.3647			 75.00
42.750		 6.9033E-01		-0.3702			 74.25
43.000		 6.8117E-01		-0.3756			 73.50
43.250		 6.7216E-01		-0.3810			 72.75
43.500		 6.6331E-01		-0.3863			 72.00
43.750		 6.5460E-01		-0.3917			 71.25
44.000		 6.4604E-01		-0.3969			 70.50
44.250		 6.3750E-01		-0.4022			 69.75
44.500		 6.2945E-01		-0.4069			 69.00
44.750		 6.2157E-01		-0.4114			 68.25
45.000		 6.1382E-01		-0.4160			 67.50
45.250		 6.0620E-01		-0.4205			 66.75
45.500		 5.9872E-01		-0.4250			 66.00
45.750		 5.9117E-01		-0.4297			 65.25
46.000		 5.8389E-01		-0.4342			 64.50
46.250		 5.7691E-01		-0.4384			 63.75
46.500		 5.6973E-01		-0.4430			 63.00
46.750		 5.6298E-01		-0.4471			 62.25
47.000		 5.5603E-01		-0.4517			 61.50
47.250		 5.4949E-01		-0.4558			 60.75
47.500		 5.4251E-01		-0.4607			 60.00
47.750		 5.3802E-01		-0.4601			 60.00
48.000		 5.3335E-01		-0.4601			 60.00
48.250		 5.2877E-01		-0.4601			 60.00
48.500		 5.2429E-01		-0.4601			 60.00
48.750		 5.2001E-01		-0.4600			 60.00
49.000		 5.1567E-01		-0.4601			 60.00
49.250		 5.1166E-01		-0.4599			 60.00
49.500		 5.0753E-01		-0.4600			 60.00
49.750		 5.0339E-01		-0.4601			 60.00
50.000		 4.9944E-01		-0.4602			 60.00
50.250		 4.9561E-01		-0.4601			 60.00
50.500		 4.9179E-01		-0.4602			 60.00
50.750		 4.8810E-01		-0.4601			 60.00
51.000		 4.8443E-01		-0.4602			 60.00
51.250		 4.8086E-01		-0.4601			 60.00
51.500		 4.7732E-01		-0.4601			 60.00
51.750		 4.7387E-01		-0.4601			 60.00
52.000		 4.7046E-01		-0.4601			 60.00
52.250		 4.6711E-01		-0.4601			 60.00
52.500		 4.6381E-01		-0.4601			 60.00
52.750		 4.6057E-01		-0.4601			 60.00
53.000		 4.5738E-01		-0.4601			 60.00
53.250		 4.5423E-01		-0.4601			 60.00
53.500		 4.5114E-01		-0.4601			 60.00
53.750		 4.4809E-01		-0.4601			 60.00
54.000		 4.4508E-01		-0.4601			 60.00
54.250		 4.4212E-01		-0.4601			 60.00
54.500		 4.3935E-01		-0.4599			 60.00
54.750		 4.3638E-01		-0.4600			 60.00
55.000		 4.3364E-01		-0.4599			 60.00
55.250		 4.3075E-01		-0.4600			 60.00
55.500		 4.2808E-01		-0.4599			 60.00
55.750		 4.2527E-01		-0.4600			 60.00
56.000		 4.2267E-01		-0.4599			 60.00
56.250		 4.1993E-01		-0.4600			 60.00
56.500		 4.1740E-01		-0.4599			 60.00
56.750		 4.1473E-01		-0.4600			 60.00
57.000		 4.1226E-01		-0.4599			 60.00
57.250		 4.0966E-01		-0.4600			 60.00
57.500		 4.0724E-01		-0.4599			 60.00
57.750		 4.0470E-01		-0.4600			 60.00
58.000		 4.0235E-01		-0.4599			 60.00
58.250		 3.9987E-01		-0.4600			 60.00
58.500		 3.9757E-01		-0.4599			 60.00
58.750		 3.9515E-01		-0.4600			 60.00
59.000		 3.9290E-01		-0.4599			 60.00
59.250		 3.9061E-01		-0.4599			 60.00
59.500		 3.8833E-01		-0.4599			 60.00
59.750		 3.8608E-01		-0.4599			 60.00
60.000		 3.8386E-01		-0.4599			 60.00
